Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1714849094448
Timestamp end: 1714849995262

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      372.0   271.1   148.8   204.6   217.4   348.2   428.6   465.0   488.1   511.5   539.1   579.0   672.8  2845.0 12545.9  19866.4    19948
read      382.3   280.3   148.8   204.5   218.2   339.8   414.2   462.3   500.5   542.5   590.5   656.8   802.5  3049.3  8682.1  44325.4    44213
read      436.1   457.6   160.7   207.0   221.2   387.4   477.1   524.3   560.1   610.2   683.8   784.6  1012.6  5311.4 15413.2  19422.2    19454
read      387.8   567.1   160.7   205.7   222.9   346.1   396.2   423.0   441.6   465.7   494.3   537.4  1106.6  6918.6 30569.2   7246.0     7190
read      518.0   643.2   148.8   209.4   225.2   349.6   462.9   561.9   672.4   881.3  1091.0  1332.4  1725.4  8809.9 30359.8  47732.6    47657
read      510.5   510.1   148.8   210.0   225.8   353.6   476.9   587.2   715.5   889.9  1072.1  1278.0  1647.5  5443.5 12755.9  44355.4    44399
read      387.3   498.7   160.7   208.5   229.3   349.0   394.6   419.8   436.7   459.3   486.5   527.7  1194.9  7412.3 21734.7   6488.8     6481
read      378.4   536.6   160.7   215.9   239.7   341.8   374.7   393.9   406.6   424.8   448.3   494.3  1070.0  7355.0 28707.9   5784.6     5807
read      363.7   183.2   148.8   206.1   221.4   336.5   401.6   438.1   465.8   498.6   539.4   599.7   737.0  1279.1  7190.7  82951.8    83137
read      358.6   340.6   160.7   209.4   224.9   347.1   382.6   400.0   412.8   427.2   445.7   474.4   592.7  4278.4 14170.6   9603.0     9580
read      374.2   202.0   148.8   200.1   214.4   329.8   420.5   478.0   514.2   549.5   587.1   634.4   736.1  1928.3  7705.1  37519.8    37385
read      376.4   204.5   148.8   199.4   213.6   330.1   430.6   487.3   520.8   553.4   587.6   633.4   733.4  1861.9  7894.8  33728.0    33706
read      372.1   210.1   148.8   199.6   213.7   327.0   422.5   479.6   514.6   547.7   582.1   625.4   709.3  1697.5  9646.4  35181.0    35204
read      372.9   201.7   148.8   204.6   219.1   334.3   410.6   460.1   498.8   541.6   586.7   638.4   739.4  1282.3  8911.5  50276.4    50438
read      365.9   164.3   148.8   202.9   216.8   328.9   402.9   453.3   491.7   533.8   578.4   629.0   718.7  1070.1  3922.4  48883.2    48878
read      369.7   213.2   148.8   199.7   213.8   330.7   412.1   464.4   502.1   540.9   580.2   627.6   718.2  1442.3  9746.7  42665.4    42682
read      373.5   232.7   148.8   199.4   213.7   333.7   438.4   484.1   511.0   537.0   566.5   604.7   685.2  1888.5  7812.9  27411.4    27416
read      360.2   165.6   148.8   206.9   221.3   330.1   397.7   435.5   466.1   503.9   548.6   604.0   693.3   937.2  4373.8  64433.4    64424
read      365.6   162.1   148.8   207.7   222.3   333.8   404.1   445.6   476.9   514.9   559.9   617.4   719.9  1100.4  5274.4  64205.6    64364
read      359.1   399.1   173.5   229.3   252.8   335.4   360.1   372.3   383.0   394.9   409.5   435.9   641.3  7667.1 15229.9   5452.8     5481
read      376.1   226.0   148.8   203.4   217.7   341.4   441.5   483.4   508.2   532.8   560.2   594.6   683.3  1864.4 10229.4  26124.0    26227
read      377.5   243.0   148.8   203.7   218.0   337.3   441.8   486.4   512.6   538.5   568.0   606.6   691.7  1904.5 11370.2  26648.2    26586
read      364.7   169.8   148.8   209.5   225.2   338.3   400.8   436.6   463.8   496.3   538.0   600.8   734.6  1234.6  4869.7  86096.4    86286
read      383.2   236.3   148.8   202.7   217.4   347.7   452.3   493.6   518.1   542.2   571.4   611.2   692.2  1961.1 10116.4  24517.0    24452
read      377.3   199.7   148.8   200.0   214.4   338.0   445.5   490.7   517.2   542.8   571.8   609.4   690.5  1956.5  7793.3  26884.8    26832
read      373.3   224.5   148.8   199.1   213.2   330.0   434.4   485.0   514.6   542.3   573.1   614.0   701.9  1794.5  8311.5  29882.6    29795
read      371.6   209.5   148.8   201.4   215.2   333.0   410.4   461.6   500.2   540.8   583.9   634.9   734.0  1473.3  8935.5  46348.6    46224
read      362.5   167.9   148.8   206.5   221.7   335.1   398.7   435.2   463.6   497.9   541.0   603.3   734.3  1093.5  6678.5  84635.4    84587
read      363.2   170.3   148.8   203.3   217.6   330.1   401.7   444.0   475.5   513.5   558.3   617.2   731.8  1203.3  5488.4  63491.6    63389
read      370.4   209.5   148.8   204.7   219.0   334.6   411.3   457.2   493.1   532.8   573.8   623.1   719.9  1424.2  9322.0  46926.4    46953
read      357.2   153.3   148.8   208.4   223.8   332.6   392.2   426.6   452.5   483.7   524.6   583.9   708.2  1001.9  5293.8  90773.4    90536
read      376.4   270.5   148.8   212.4   227.6   373.8   420.0   441.6   456.1   470.6   492.7   523.3   634.8  3296.4  9923.5  12602.8    12508
read      373.8   244.6   148.8   201.1   215.1   335.8   419.9   470.4   506.3   541.4   577.1   623.1   720.5  1481.7 12326.1  38492.8    38491
read      364.6   156.1   148.8   210.6   226.8   341.7   400.3   434.0   460.2   491.1   530.7   590.0   727.5  1056.7  5761.1  97992.8    97806
read      374.3   342.5   148.8   213.4   228.0   371.1   415.5   436.0   451.0   466.2   487.0   513.4   591.2  3294.4 17076.2  11807.6    11813
read      366.3   202.6   148.8   198.5   212.5   325.0   409.1   463.7   500.1   536.1   573.1   619.4   715.2  1549.6  8079.0  39597.4    39665
read      366.5   186.8   148.8   202.6   216.3   330.7   405.8   451.6   486.8   527.4   571.5   624.6   727.3  1258.8  7657.9  53579.2    53571
read      365.3   184.3   148.8   203.7   217.9   333.1   405.0   447.5   478.7   516.3   560.1   617.9   734.3  1238.9  6634.7  63313.2    63215
read      360.8   171.8   148.8   203.4   217.8   330.5   396.3   434.6   464.4   500.5   544.7   609.0   747.2  1274.1  5900.5  78591.0    78767
read      370.1   396.4   160.7   216.9   233.7   352.0   386.3   403.0   416.5   430.6   450.8   482.8   624.9  7032.5 16069.6   8663.4     8615
read      366.0   161.8   148.8   204.7   219.2   335.2   406.8   447.6   478.4   515.2   559.2   618.4   737.5  1318.5  4779.2  67683.0    67903
read      374.3   295.4   148.8   213.1   227.6   366.2   424.5   450.7   466.8   485.0   504.2   536.2   610.6  3409.1 13490.1  16442.2    16398
read      367.0   170.5   148.8   206.0   220.2   336.2   408.1   450.0   482.8   521.0   563.1   614.8   705.7  1144.9  6335.0  53162.8    53434
read      373.0   204.3   148.8   200.2   214.3   332.3   420.3   473.8   510.4   545.6   582.5   628.8   732.0  1477.7  8129.8  38155.0    38068
read      376.2   377.5   160.7   220.1   236.5   368.7   404.1   422.4   433.9   449.6   466.9   498.7   588.3  3938.5 19611.4   9165.0     9130
read      364.9   172.6   148.8   204.4   219.3   332.5   402.4   443.8   473.6   509.7   554.3   618.1   745.4  1366.4  5272.9  68990.4    69227

Total QPS = 49302.4 (44372192 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10959931671 bytes :   11.6 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.99%,100.00%
