Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715091332930
Timestamp end: 1715092233480

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      360.4   209.7   148.8   205.3   219.1   324.0   387.2   425.2   454.6   491.6   542.0   623.3   783.4  2069.1  7414.6  84615.6    84584
read      405.9   677.8   160.7   211.6   226.8   372.1   428.6   454.7   471.1   491.4   513.4   548.5   772.7  9005.2 35945.9  12499.6    12492
read      374.0   245.4   148.8   203.4   216.4   329.2   399.0   445.8   486.4   538.9   602.0   674.8   800.7  1879.5  8124.7  57009.4    57106
read      368.1   291.6   148.8   208.1   222.9   330.9   390.5   426.2   454.1   489.0   536.7   615.0   803.6  3191.3  9461.9  96142.0    96245
read      366.0   339.9   173.5   227.4   248.5   353.4   386.0   401.7   414.7   429.1   448.5   476.7   581.6  5301.9 13503.2   6863.0     6791
read      362.9   227.9   148.8   205.7   220.0   325.2   386.9   424.1   453.1   489.6   539.0   619.0   828.6  2162.3  7652.8  90653.0    90728
read      372.6   633.0   173.5   236.2   259.6   340.7   369.5   385.8   396.9   410.7   431.2   466.0   700.9  6787.0 36462.0   5147.8     5151
read      378.7   350.9   148.8   205.5   219.7   328.4   393.2   432.4   463.5   503.0   559.0   648.5  1207.8  3838.7 10668.6  82639.6    82969
read      383.0   339.4   148.8   200.4   213.6   328.8   409.7   470.8   518.9   569.7   622.8   683.5   802.6  2285.7 12896.5  42726.2    42635
read      369.0   322.0   148.8   209.2   224.5   332.4   391.5   427.2   454.9   489.1   536.1   613.1   806.3  2538.7 13177.4  99369.0    99337
read      360.7   216.1   148.8   207.1   221.8   327.5   386.5   421.6   448.8   482.9   530.3   605.7   771.2  2702.6  6327.8  95143.4    95192
read      375.0   350.5   148.8   203.9   217.2   326.5   393.6   435.4   470.4   517.9   580.4   663.7   862.7  2834.9 14593.4  69359.4    69200
read      376.8   216.3   148.8   201.6   214.8   326.8   402.6   459.0   505.2   560.9   620.5   686.7   806.5  1743.7  6587.1  49512.6    49459
read      392.9   339.5   160.7   200.0   213.1   328.8   446.3   508.5   545.4   581.7   621.0   673.5   828.3  3866.6 13786.2  29261.0    29055
read      370.9   255.9   148.8   203.8   217.4   324.9   392.9   436.6   474.5   525.8   590.5   670.7   813.0  2001.7  7978.1  64457.8    64324
read      393.1   709.4   173.5   238.0   261.2   355.3   386.2   401.9   414.5   428.1   446.7   478.7   634.1  8597.4 31661.0   5733.2     5705
read      748.4   698.5   148.8   229.9   259.5   444.5   566.3  1269.4  1480.8  1596.2  1699.8  1838.0  2723.5  4802.2 16191.2  84622.8    84816
read      442.0   457.0   148.8   203.7   217.6   356.8   469.7   524.2   558.0   594.3   640.4   836.5  1690.1  6851.9 14345.3  23609.8    23714
read      362.9   250.0   148.8   204.3   217.9   321.3   386.0   427.0   460.1   503.6   565.7   646.8   786.3  2028.6  8468.1  73855.4    74116
read      407.9   420.9   160.7   203.9   218.2   368.1   466.0   506.1   531.1   557.6   588.7   634.6   829.7  5343.1 17675.4  19852.6    19948
read      377.9   197.8   148.8   201.0   214.2   326.7   408.0   468.4   516.7   569.5   622.4   684.2   801.8  1641.0  6844.5  44066.8    44213
read      393.0   293.1   148.8   204.5   218.2   369.1   461.6   501.3   526.0   550.7   582.1   626.3   730.3  2948.4 12276.2  19360.0    19454
read      383.4   352.3   173.5   230.1   252.3   372.0   406.7   426.0   438.4   455.3   472.6   506.7   602.9  4998.8 14382.6   7223.0     7190
read      383.6   324.5   148.8   201.4   214.9   328.8   407.2   464.7   512.6   567.1   624.4   690.8   836.3  2155.5 13050.1  47740.0    47657
read      379.3   235.4   148.8   200.2   213.5   324.4   405.1   469.6   520.7   575.0   628.6   689.7   807.4  1596.2  8747.6  44524.2    44399
read      392.7   621.2   173.5   234.1   257.9   367.1   399.8   417.9   429.9   445.0   464.2   497.2   594.0  6875.9 31997.8   6437.0     6481
read      375.5   477.0   173.5   235.7   258.1   355.6   386.2   401.7   414.3   427.9   445.7   471.6   586.6  6025.6 27964.5   5784.2     5807
read      373.1   323.0   148.8   207.4   221.8   327.1   390.7   430.8   462.5   503.2   559.8   644.0   868.1  2901.1 11052.4  82901.6    83137
read      388.5   408.2   160.7   222.2   240.0   376.2   419.5   440.5   456.2   471.9   496.0   533.0   633.9  5013.7 20853.1   9564.2     9580
read      384.4   323.4   148.8   198.0   211.5   324.1   420.7   488.6   534.0   579.0   624.5   681.0   802.1  2654.4 10765.6  37250.2    37385
read      388.8   248.4   148.8   200.1   213.3   329.0   437.3   505.7   548.6   590.6   633.2   687.7   806.0  1761.0  9602.0  33714.4    33706
read      396.0   434.5   148.8   199.5   212.7   325.9   429.1   497.1   540.7   586.5   632.3   689.0   896.2  5319.1 21201.8  35138.8    35204
read      373.9   197.6   148.8   201.0   214.1   322.4   397.7   455.5   505.4   563.0   621.6   688.1   807.3  1555.3  5232.8  50482.6    50438
read      385.8   334.3   148.8   202.6   215.9   327.3   404.7   463.8   512.9   570.4   630.2   697.8   872.6  2524.1 10667.7  48921.4    48878
read      381.9   248.7   148.8   200.9   213.9   326.3   410.9   476.8   528.5   582.2   634.6   693.0   801.8  1458.3 10937.9  42660.2    42682
read      391.5   301.1   148.8   200.5   213.8   334.3   450.8   509.3   543.2   577.7   615.3   665.2   782.1  3713.6 11702.1  27480.8    27416
read      370.9   203.9   148.8   204.4   218.0   324.4   392.9   438.3   478.0   529.8   596.7   676.0   827.5  1935.4  6425.7  64442.4    64424
read      493.3   418.2   148.8   215.8   232.7   352.0   450.8   537.6   619.4   761.3   992.4  1321.6  1861.6  3119.4 10161.2  64416.8    64364
read      390.2   597.8   173.5   240.6   265.0   356.8   387.9   403.3   416.5   430.3   450.6   484.9   661.3 10465.4 26055.8   5541.0     5481
read      393.0   274.1   160.7   203.1   216.6   342.5   457.6   510.8   542.7   575.0   610.7   658.4   747.2  3416.3 12428.4  26151.6    26227
read      402.4   223.3   160.7   206.9   221.7   357.2   467.1   521.8   556.2   591.6   631.6   686.2   804.6  1666.3  9361.1  26635.4    26586
read      362.4   222.8   148.8   206.7   221.0   324.6   386.4   425.0   455.6   493.7   544.2   624.3   800.9  2037.8  8133.1  86140.0    86286
read      383.2   223.2   148.8   201.3   215.0   343.2   454.3   501.1   528.6   556.2   586.7   629.6   718.4  1181.4  8118.7  24339.2    24452
read      379.2   194.9   148.8   200.2   213.9   333.3   449.7   501.6   531.0   560.4   591.1   633.6   715.3  1026.7  8083.3  26741.6    26832
read      378.1   250.6   148.8   198.1   211.8   326.8   439.6   497.7   530.6   562.6   595.4   637.6   727.3  1353.1 12117.0  29689.0    29795
read      370.8   239.3   148.8   199.2   212.7   318.4   398.2   462.4   512.4   562.0   611.5   669.7   764.9  1187.8  9822.2  46268.8    46224
read      350.0   170.6   148.8   205.0   218.7   317.2   375.6   412.4   440.9   477.7   529.6   605.7   737.8  1392.6  4057.4  84659.6    84587
read      358.9   191.6   148.8   202.6   215.4   317.0   381.7   427.6   467.2   518.8   578.4   645.2   745.9  1291.4  6416.9  63477.8    63389
read      367.1   203.0   148.8   199.3   212.6   318.6   393.9   455.9   504.9   556.0   605.5   661.8   747.1  1063.4  7652.0  46927.2    46953
read      350.2   167.4   148.8   206.3   220.4   320.0   377.0   412.0   438.8   473.7   520.9   591.9   727.1  1191.4  4727.1  90377.6    90536
read      385.4   254.4   160.7   217.7   233.5   384.1   436.9   460.7   476.3   494.3   514.0   545.1   623.7  3201.5 12386.6  12425.6    12508
read      374.0   248.7   148.8   198.7   212.0   318.4   411.1   479.4   523.1   564.7   606.4   656.8   744.6  1514.8 10164.7  38556.8    38491
read      349.9   143.0   148.8   208.2   222.9   322.5   378.3   412.1   438.0   470.3   513.6   582.4   718.2  1076.4  3989.4  97813.8    97806
read      389.4   329.1   160.7   218.7   233.9   384.6   434.0   456.7   471.0   489.6   508.5   543.5   630.2  4421.5 12699.7  11807.4    11813
read      374.2   253.2   148.8   198.3   211.8   318.8   408.2   478.7   523.8   568.0   611.8   663.8   747.2  1649.3 11983.3  39747.2    39665
read      361.5   183.5   148.8   199.9   213.1   316.6   384.9   436.6   483.8   538.2   594.1   654.5   743.5  1123.3  6686.2  53646.0    53571
read      358.6   193.8   148.8   202.7   215.5   317.3   382.8   427.4   465.1   515.2   574.9   640.7   744.0  1221.4  7605.7  63392.2    63215
read      354.5   171.0   148.8   204.8   218.7   319.0   382.3   422.8   454.4   493.6   544.6   620.6   742.8  1011.7  6549.6  78630.0    78767
read      392.0   398.6   160.7   228.9   249.5   380.6   418.6   437.3   451.6   465.9   486.6   515.1   595.1  7032.2 14345.1   8580.6     8615
read      359.9   195.0   148.8   203.6   216.8   319.8   385.5   428.6   464.1   510.1   567.8   639.0   761.3  1527.0  5842.0  67707.2    67903
read      394.0   275.7   148.8   209.5   225.1   388.1   458.8   488.3   506.4   527.7   549.7   587.7   667.9  4242.9 11001.9  16348.0    16398
read      363.9   199.4   148.8   200.4   213.7   317.5   387.9   439.5   484.8   538.6   593.2   654.7   752.9  1312.2  7549.4  53521.4    53434
read      371.5   213.8   148.8   197.5   210.8   319.3   410.0   477.9   521.1   562.3   603.8   655.2   744.7  1176.1  9485.9  38130.2    38068
read      389.4   471.9   160.7   226.3   244.6   372.3   412.7   431.9   445.8   461.3   480.7   509.2   591.7  7962.8 20064.5   9136.2     9130
read      356.3   171.8   148.8   202.9   215.8   317.0   381.5   424.3   459.5   505.3   563.1   635.1   748.7  1339.3  5367.1  69038.0    69227

Total QPS = 49307.9 (44377100 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10961143700 bytes :   11.6 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.97%,48.99%,100.00%
